,exchange,name,description,logoid,type,typespecs,market_cap_basic,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,relative_volume_10d_calc,recommendation_mark,sector.tr,sector,market
110,NASDAQ,ZSPC,"zSpace, Inc.",zspace,stock,['common'],56764828.7255814,USD,2.38,100,1,false,0,USD,10.69767441860465,88621,,-0.6886,30.842623280104455,0.0,0.6855543977640441,1.0,Technology services,Technology Services,america
111,NASDAQ,CNDT,Conduent Incorporated,conduent,stock,['common'],442327235.4150198,USD,2.8,100,1,false,0,USD,10.671936758893281,1860863,90.9090909090909,0.0308,-84.82010842779695,0.0,1.812671320279061,1.0,Commercial services,Commercial Services,america
112,NASDAQ,ASYS,"Amtech Systems, Inc.",amtech-systems,stock,['common'],86170057.56985293,USD,6.02,100,1,false,0,USD,10.661764705882337,190175,,-2.2336,-58.55753531624902,0.0,2.5681520783564906,1.5,Producer manufacturing,Producer Manufacturing,america
113,NASDAQ,SLDP,"Solid Power, Inc.",solid-power,stock,['common'],866539361.1851853,USD,4.78,100,1,false,0,USD,10.648148148148147,10571367,,-0.5194,-19.26521239954075,0.0,0.9745693612686173,1.0,Producer manufacturing,Producer Manufacturing,america
114,NASDAQ,FWRD,Forward Air Corporation,forward-air,stock,['common'],950545900.9967743,USD,30.87,100,1,false,0,USD,10.645161290322589,1101716,,-5.9451,79.23508146906272,0.0,1.499592950205172,1.428571,Transportation,Transportation,america
115,NASDAQ,ECOR,"electroCore, Inc.",electrocore,stock,['common'],42618958.02362205,USD,5.62,100,1,false,0,USD,10.62992125984252,120297,,-1.7004,22.50831700314452,0.0,0.8161976183804417,1.0,Health technology,Health Technology,america
116,NYSE,RMAX,"RE/MAX Holdings, Inc.",re-max,stock,['common'],302105566.5876042,USD,9.27,100,1,false,0,USD,10.488676996424303,493880,19.689889549702634,0.4708,,0.0,1.6580665737834255,2.25,Finance,Finance,america
117,NASDAQ,ENGN,enGene Holdings Inc.,engene,stock,['common'],220774459.58056265,USD,4.32,100,1,false,0,USD,10.48593350383632,120929,,-1.6484,-1000.400534045394,0.0,2.885210934927732,1.136364,Health technology,Health Technology,america
118,NASDAQ,MCVT,"Mill City Ventures III, Ltd.",mill-city-ventures-iii-ltd,stock,['common'],527971489.44329894,USD,6.43,100,1,false,0,USD,10.481099656357378,539990,26.836393989983303,0.2396,478.7439613526571,0.0,0.6350175132841656,,Finance,Finance,america
119,NASDAQ,ENPH,"Enphase Energy, Inc.",enphase-energy,stock,['common'],4992064976.4893,USD,38.18,100,1,false,0,USD,10.410641989589363,10315275,30.0772018276351,1.2694,38.732240437158474,0.0,1.0815490006800836,1.972222,Electronic technology,Electronic Technology,america
120,NASDAQ,CMCO,Columbus McKinnon Corporation,columbus-mckinnon,stock,['common'],442082790.9426112,USD,15.39,100,1,false,0,USD,10.401721664275474,548778,,-0.544,-134.37598736176935,2.00860832137733,2.0246300511711817,1.25,Producer manufacturing,Producer Manufacturing,america
121,NASDAQ,AIRS,"AirSculpt Technologies, Inc.",airsculpt-technologies,stock,['common'],405838360.1867572,USD,6.5,100,1,false,0,USD,10.356536502546696,700374,,-0.2499,-303.7156704361874,0.0,0.7699093652002339,1.75,Health technology,Health Technology,america
122,NASDAQ,AMLX,"Amylyx Pharmaceuticals, Inc.",amylyx-pharmaceuticals,stock,['common'],829257101.3167261,USD,9.3,100,1,false,0,USD,10.32028469750891,2719589,,-2.499,-1.9375892310830236,0.0,3.0790833768564894,1.055556,Health technology,Health Technology,america
123,NASDAQ,FHTX,Foghorn Therapeutics Inc.,foghorn-therapeutics,stock,['common'],314306621.28571427,USD,5.56,100,1,false,0,USD,10.31746031746031,160508,,-1.2407,36.26322819274633,0.0,1.995035654046986,1.0,Health technology,Health Technology,america
124,AMEX,BRIA,BrilliA Inc,brillia,stock,['common'],,USD,2.4485,100,1,false,0,USD,10.292792792792788,3314,,,,,1.3517151364359425,,Distribution services,Distribution Services,america
125,AMEX,ARMP,"Armata Pharmaceuticals, Inc.",armata-pharmaceuticals,stock,['common'],97095982.00823046,USD,2.68,100,1,false,0,USD,10.288065843621398,14985,,-0.7382,68.6312837292313,0.0,1.5203628173129602,1.0,Health technology,Health Technology,america
126,NASDAQ,PRME,"Prime Medicine, Inc.",prime-medicine,stock,['common'],632595856.2267079,USD,3.55,100,1,false,0,USD,10.248447204968931,3116352,,-1.5985,24.896635970682205,0.0,0.8879132443770968,1.333333,Health technology,Health Technology,america
127,NASDAQ,QMCO,Quantum Corporation,quantum,stock,['common'],50582562.19772404,USD,7.75,100,1,false,0,USD,10.241820768136552,564489,,-25.6764,-223.69834346083053,0.0,1.1107206405431362,2.0,Electronic technology,Electronic Technology,america
128,NASDAQ,GEOS,Geospace Technologies Corporation,geospace-technologies,stock,['common'],249875497.0164027,USD,19.49,100,1,false,0,USD,10.237556561085965,240644,,-1.061,-233.9139214943834,0.0,1.2016776467404087,,Industrial services,Industrial Services,america
129,NASDAQ,FLNC,"Fluence Energy, Inc.",fluence-energy,stock,['common'],1376096654.3011696,USD,7.54,100,1,false,0,USD,10.233918128654974,5572666,,-0.2657,-40.80551139374668,0.0,1.083579726546263,1.95,Producer manufacturing,Producer Manufacturing,america
130,NASDAQ,FDBC,"Fidelity D & D Bancorp, Inc.",fidelity-d-and-d-bancorp,stock,['common'],273889140.9076566,USD,47.49,100,1,false,0,USD,10.185614849187937,8124,11.587166036354766,4.0985,49.231721526361774,3.66589327146172,1.3959002732005705,,Finance,Finance,america
131,NYSE,OLN,Olin Corporation,olin,stock,['common'],2656244404.456491,USD,23.17,100,1,false,0,USD,10.175939134569663,2351034,,-0.1211,-105.34893992932864,3.80408939610081,1.0763026667656734,1.815789,Process industries,Process Industries,america
132,NYSE,ALTG,Alta Equipment Group Inc.,alta-equipment-depositary-shares-each-representing-1-1000th-in-a-share-of-10-series-a-cumulative-perpetual-preferred-stock,stock,['common'],257024511.62912086,USD,8.02,100,1,false,0,USD,10.164835164835155,317800,,-2.0593,-221.26365054602184,3.13186813186813,1.2391979605094359,1.5,Distribution services,Distribution Services,america
133,NASDAQ,SVCO,"Silvaco Group, Inc.",silvaco,stock,['common'],151910533.03964758,USD,5.0,100,1,false,0,USD,10.13215859030837,435713,,-1.0725,,0.0,4.095505042387259,1.0,Technology services,Technology Services,america
134,NASDAQ,SCLX,Scilex Holding Company,scilex-company,stock,['common'],131253989.6411902,USD,18.87,100,1,false,0,USD,10.093348891481915,466157,,-12.1206,66.0097030202754,0.0,1.437258141745471,2.0,Health technology,Health Technology,america
135,NASDAQ,DSP,Viant Technology Inc.,viant-technology,stock,['common'],647137663.5074947,USD,10.28,100,1,false,0,USD,10.064239828693786,494250,305.95238095238096,0.0336,,0.0,1.0595277753839702,1.0,Technology services,Technology Services,america
136,NASDAQ,MNRO,"Monro, Inc.",monro,stock,['common'],518335890.8695098,USD,17.29,100,1,false,0,USD,10.057288351368545,1259784,,-0.6953,-166.79796330098952,7.12921705919796,1.5539862263608655,1.8,Retail trade,Retail Trade,america
137,NYSE,VTLE,"Vital Energy, Inc.",laredo-petroleum,stock,['common'],611063692.1526133,USD,15.79,100,1,false,0,USD,10.03484320557491,2369978,,-19.7897,-325.21053350327753,0.0,1.7599444654393825,2.0,Energy minerals,Energy Minerals,america
138,NASDAQ,TREE,"LendingTree, Inc.",lendingtree,stock,['common'],946328813.6209028,USD,69.48,100,1,false,0,USD,10.023752969121148,474749,,-4.0624,58.525355031700165,0.0,1.310303408672833,1.0,Finance,Finance,america
139,NASDAQ,NFE,New Fortress Energy Inc.,new-fortress-energy-llc,stock,['common'],723883469.1000001,USD,2.64,100,1,false,0,USD,10.000000000000009,13306980,,-2.2557,-202.849717308043,8.33333333333333,1.8784106766951107,1.833333,Utilities,Utilities,america
140,NASDAQ,CYN,Cyngn Inc.,cyngn,stock,['common'],42024417.60220995,USD,5.97,100,1,false,0,USD,9.94475138121547,363758,,-695.7913,87.34905081603279,0.0,0.8094204454551625,1.0,Technology services,Technology Services,america
141,NASDAQ,RUN,Sunrun Inc.,sunrun,stock,['common'],3737867648.5074625,USD,16.2,100,1,false,0,USD,9.905020352781541,16060004,,-11.6154,-82.13092904743236,0.0,0.6487670534649078,1.519231,Electronic technology,Electronic Technology,america
142,NYSE,TFIN,"Triumph Financial, Inc.",triumph-bancorp,stock,['common'],1427367105.6425438,USD,60.14,100,1,false,0,USD,9.904970760233923,316640,137.49428440786465,0.4374,-60.60524182653337,0.0,,2.0,Finance,Finance,america
143,NASDAQ,RCT,RedCloud Holdings plc,redcloud-plc,stock,['common'],98183128.93069308,USD,2.22,100,1,false,0,USD,9.90099009900991,113084,,,,0.0,1.4731077461779754,1.0,Technology services,Technology Services,america
144,NASDAQ,GNLX,Genelux Corporation,genelux,stock,['common'],142783610.23255813,USD,3.78,100,1,false,0,USD,9.883720930232553,142915,,-0.8567,11.406411582213027,0.0,1.8740714222958308,1.0,Health technology,Health Technology,america
145,NASDAQ,ULCC,"Frontier Group Holdings, Inc.",frontier,stock,['common'],1040388905.291566,USD,4.56,100,1,false,0,USD,9.879518072289137,4379013,,-0.1482,49.10714285714286,0.0,0.7970025875479445,2.045455,Transportation,Transportation,america
146,NYSE,RYAM,Rayonier Advanced Materials Inc.,rayonier-advanced-materials,stock,['common'],373194942.68836296,USD,5.57,100,1,false,0,USD,9.861932938856015,1609300,,-6.6508,-455.20494198180154,0.0,2.0687054978615578,1.0,Process industries,Process Industries,america
147,NASDAQ,ANPA,Rich Sparkle Holdings Limited,rich-sparkle-limited,stock,['common'],459999999.99999994,USD,36.8,100,1,false,0,USD,9.801581381470973,20925,,,,0.0,0.7107483492296405,,Commercial services,Commercial Services,america
148,NYSE,HZO,"MarineMax, Inc. (FL)",marinemax,stock,['common'],602482184.286552,USD,28.07,100,1,false,0,USD,9.734167318217365,466254,,-1.3373,-162.3740671641791,0.0,1.7083087393943792,1.222222,Retail trade,Retail Trade,america
149,NASDAQ,GAIA,"Gaia, Inc.",gaia-new,stock,['common'],144378605.58206108,USD,5.75,100,1,false,0,USD,9.732824427480912,60649,,-0.1989,19.179195449004478,0.0,1.4532310663513355,1.0,Commercial services,Commercial Services,america
150,NYSE,BORR,Borr Drilling Limited,borr-drilling,stock,['common'],724131689.6129032,USD,2.72,100,1,false,0,USD,9.677419354838717,8411322,14.391534391534393,0.189,-28.759894459102895,9.67741935483871,1.5293128653615113,1.555556,Industrial services,Industrial Services,america
151,NYSE,PBF,PBF Energy Inc.,pbf-energy,stock,['common'],2813791072.1009464,USD,24.32,100,1,false,0,USD,9.598918431725997,5986662,,-8.6012,-243.1862826702181,4.84452456061289,2.0683214080000707,2.178571,Energy minerals,Energy Minerals,america
152,NASDAQ,APPS,"Digital Turbine, Inc.",digital-turbine,stock,['common'],458427528.8626944,USD,4.23,100,1,false,0,USD,9.58549222797929,2427312,,-0.7754,82.00427033048645,0.0,0.7878983974771796,1.666667,Technology services,Technology Services,america
153,NASDAQ,GPRE,"Green Plains, Inc.",green-plains,stock,['common'],585498715.2024539,USD,8.93,100,1,false,0,USD,9.570552147239257,2119482,,-2.4106,-234.387571091691,0.0,1.0268488741774602,1.8125,Process industries,Process Industries,america
154,NASDAQ,FUFU,BitFuFu Inc.,bitfufu,stock,['common'],616543013.7391304,USD,3.78,100,1,false,0,USD,9.565217391304337,563633,13.394755492558469,0.2822,-13.621059075604524,0.0,0.3563195058145397,1.25,Technology services,Technology Services,america
155,NASDAQ,SPRC,SciSparc Ltd.,scisparc-ltd,stock,['common'],2477550.24,USD,4.6344,100,1,false,0,USD,9.560283687943258,441662,,-1.9625,85.28992894192426,0.0,11.73618547797781,,Health technology,Health Technology,america
156,NASDAQ,TSEM,Tower Semiconductor Ltd.,tower-semiconductor,stock,['common'],6116440088.1667,USD,54.73,100,1,false,0,USD,9.52571542925755,2049965,31.46125546102552,1.7396,-60.782722395058386,0.0,1.8748586401043132,1.166667,Electronic technology,Electronic Technology,america
157,NYSE,NPWR,NET Power Inc.,net-power-redeemable,stock,['common'],554634583.1904761,USD,2.53,100,1,false,0,USD,9.523809523809511,828222,,-2.3482,-579.8494499131441,0.0,0.5610861015984635,1.625,Producer manufacturing,Producer Manufacturing,america
158,NASDAQ,PULM,"Pulmatrix, Inc.",pulmatrix,stock,['common'],17859673.075028,USD,4.89,100,1,false,0,USD,9.518477043673009,14341,,-2.1712,26.86607383454595,0.0,1.029682070134122,,Health technology,Health Technology,america
159,NYSE,WLK,Westlake Corporation,westlake-chemical,stock,['common'],11619111001.167513,USD,90.6,100,1,false,0,USD,9.499637418419145,2312265,,-0.5298,-125.42348481213111,2.53807106598985,1.9501148302139708,1.475,Process industries,Process Industries,america
160,NYSE,STEM,"Stem, Inc.",stem,stock,['common'],139930444.99542186,USD,16.74,100,1,false,0,USD,9.483322432962717,346872,,-29.3576,65.97608859920356,0.0,0.9384503794551247,2.0,Producer manufacturing,Producer Manufacturing,america
161,NYSE,EVH,"Evolent Health, Inc",evolent-health,stock,['common'],1128083775.0513113,USD,9.6,100,1,false,0,USD,9.464082098061574,5494217,,-1.6055,-71.39959432048681,0.0,1.2463808686505058,1.071429,Commercial services,Commercial Services,america
162,AMEX,UEC,Uranium Energy Corp.,uranium-energy,stock,['common'],4678996511.18919,USD,10.53,100,1,false,0,USD,9.459459459459461,16619753,,-0.1802,-441.1411411411411,0.0,1.3548169794806495,1.055556,Non-energy minerals,Non-Energy Minerals,america
163,NYSE,HRI,Herc Holdings Inc.,herc-rentals,stock,['common'],4312111928.762275,USD,129.74,100,1,false,0,USD,9.448287497891009,560380,150.38831575286892,0.8627,-92.75893906328689,2.30302007761093,1.296070365903159,1.55,Finance,Finance,america
164,NYSE,DAR,Darling Ingredients Inc.,darling-ingredients,stock,['common'],5508033440.695161,USD,34.82,100,1,false,0,USD,9.428032683846638,5294033,53.37216431637033,0.6524,-71.39349294045427,0.0,2.9015559291150033,1.178571,Consumer non-durables,Consumer Non-Durables,america
165,NYSE,COMP,"Compass, Inc.",compass,stock,['common'],4979326996.833921,USD,9.29,100,1,false,0,USD,9.422850412249693,11151866,,-0.1081,77.81654011902319,0.0,1.585802021045916,1.5,Technology services,Technology Services,america
166,NASDAQ,AUID,authID Inc.,ipsidy,stock,['common'],59421330.14356435,USD,4.42,100,1,false,0,USD,9.405940594059404,51970,,-1.5232,-2.9467423628007623,0.0,0.6707459515829063,,Electronic technology,Electronic Technology,america
167,NASDAQ,FSTR,L.B. Foster Company,lb-foster,stock,['common'],258901394.16927907,USD,24.43,100,1,false,0,USD,9.40438871473355,61334,7.3822258483667245,3.3093,395.181804578782,0.0,1.4766929820126304,1.5,Producer manufacturing,Producer Manufacturing,america
168,NASDAQ,ORGO,Organogenesis Holdings Inc.,organogenesis,stock,['common'],620334181.442953,USD,4.89,100,1,false,0,USD,9.395973154362416,1261638,,-0.117,6.4748201438848785,0.0,2.041178269289573,1.0,Health technology,Health Technology,america
169,NASDAQ,IREN,IREN Limited,iris-energy,stock,['common'],5163891071.940276,USD,21.43,100,1,false,0,USD,9.39254721796835,28734353,,-0.2273,-24.13981430912069,0.0,1.3267006472510363,1.208333,Technology services,Technology Services,america
170,NASDAQ,HUT,Hut 8 Corp.,hut-8-mining,stock,['common'],2466187676.6677885,USD,23.37,100,1,false,0,USD,9.358914365933552,5636382,16.66713618020191,1.4021605,30.167395232857565,0.0,1.016843568498012,1.0,Technology services,Technology Services,america
171,NYSE,RM,Regional Management Corp.,regional-management,stock,['common'],397156186.209547,USD,40.53,100,1,false,0,USD,9.304207119741108,88951,11.688536409516944,3.4675,37.17461824511432,3.23624595469256,1.6149946802909318,1.666667,Finance,Finance,america
172,NASDAQ,CREX,"Creative Realities, Inc.",creative-realities,stock,['common'],27244030.776371308,USD,2.59,100,1,false,0,USD,9.282700421940918,74312,,-0.1173,24.126778783958596,0.0,1.019759276870022,1.0,Commercial services,Commercial Services,america
173,NYSE,RKT,"Rocket Companies, Inc.",rocket-companies,stock,['common'],40427820301.989204,USD,19.21,100,1,false,0,USD,9.271899886234372,30245544,,-0.0487,-162.59640102827765,0.0,1.7659603540068793,1.833333,Finance,Finance,america
174,NASDAQ,JTAI,Jet.AI Inc.,jetai,stock,['common'],11153496.306709265,USD,3.42,100,1,false,0,USD,9.265175718849841,71688,,-48.2639,85.47199265049392,0.0,1.0808968874910099,1.0,Transportation,Transportation,america
175,AMEX,BQ,Boqii Holding Limited,boqii-limited,stock,['common'],8178109.4399999995,USD,2.84,100,1,false,0,USD,9.230769230769221,7856,,-0.3907,59.2256313921937,0.0,0.3910773044737932,,Retail trade,Retail Trade,america
176,NASDAQ,XAIR,"Beyond Air, Inc.",beyond-air,stock,['common'],11758978.398058252,USD,2.25,100,1,false,0,USD,9.223300970873783,95907,,-11.949,63.40723954186318,0.0,0.3534338623890164,1.0,Health technology,Health Technology,america
177,AMEX,UUU,"Universal Safety Products, Inc.",universal-security-instruments,stock,['common'],8257006.055045871,USD,3.57,100,1,false,0,USD,9.1743119266055,68915,2.998991935483871,1.1904,,0.0,1.468851774174297,,Electronic technology,Electronic Technology,america
178,NASDAQ,TXG,"10x Genomics, Inc.",10x-genomics,stock,['common'],1780211920.946565,USD,14.3,100,1,false,0,USD,9.160305343511459,3448195,,-0.7022,65.24450603840823,0.0,0.9339627619119022,1.605263,Health technology,Health Technology,america
179,NASDAQ,RHLD,Resolute Holdings Management,resolute-management,stock,['common'],531425471.9889724,USD,62.33,100,1,false,0,USD,9.10204796079117,73696,,,,0.0,1.0591716741713366,,Commercial services,Commercial Services,america
180,NASDAQ,EVTV,"Envirotech Vehicles, Inc.",,stock,['common'],8473310.18181818,USD,2.4,100,1,false,0,USD,9.09090909090908,174433,,-10.5582,-11.174054964725698,0.0,2.0578374144106295,,Producer manufacturing,Producer Manufacturing,america
181,NASDAQ,ESTA,Establishment Labs Holdings Inc.,establishment-labs,stock,['common'],1264138045.72425,USD,43.635,100,1,false,0,USD,9.087499999999995,389789,,-3.0601,1.645614373413047,0.0,0.716947871563018,1.111111,Health technology,Health Technology,america
182,NASDAQ,VICR,Vicor Corporation,vicor,stock,['common'],2288636445.7814174,USD,50.95,100,1,false,0,USD,9.077285377863417,393333,35.101619014812265,1.4515,598.8444872412133,0.0,1.1155430349924402,1.666667,Electronic technology,Electronic Technology,america
183,NASDAQ,EML,Eastern Company (The),eastern-company-the,stock,['common'],148124385.80332285,USD,24.29,100,1,false,0,USD,9.070498428378984,21368,12.07016497714172,2.0124,4.70343392299688,1.97575213291423,1.4513149315366225,1.0,Consumer durables,Consumer Durables,america
184,NASDAQ,ACTU,"Actuate Therapeutics, Inc.",actuate-therapeutics,stock,['common'],173429768.38617092,USD,8.36,100,1,false,0,USD,9.067188519243306,58818,,-1.2625,,0.0,1.0346319737129106,1.0,Health technology,Health Technology,america
185,NASDAQ,SNWV,"SANUWAVE Health, Inc.",sanuwave-health,stock,['common'],385560191.9534658,USD,45.0,100,1,false,0,USD,9.064469219583136,75243,,-8.6366,-136.9437585733882,0.0,1.413489229243258,1.0,Health technology,Health Technology,america
186,NASDAQ,HTCO,High-Trend International Group,,stock,['common'],63949496.72859116,USD,7.895,100,1,false,0,USD,9.046961325966842,81707,,-12.3517,-138.25203016800722,0.0,2.012398465092681,,Transportation,Transportation,america
187,NASDAQ,MBUU,"Malibu Boats, Inc.",malibu-boats,stock,['common'],752089003.6797441,USD,39.19,100,1,false,0,USD,9.042849193099611,248867,,-0.4169,84.31999398224764,0.0,2.183390520775667,1.65,Consumer durables,Consumer Durables,america
188,NASDAQ,MLAB,"Mesa Laboratories, Inc.",mesa-laboratories,stock,['common'],401386096.7723808,USD,72.96,100,1,false,0,USD,9.041996712001191,110982,,-0.1361,99.70673791721434,0.95650874308773,1.0679992840357289,1.666667,Health technology,Health Technology,america
189,NASDAQ,IDAI,T Stamp Inc.,t-stamp,stock,['common'],7703138.482014389,USD,3.03,100,1,false,0,USD,8.992805755395684,38521,,-47.2024,-294.7415076351837,0.0,1.8762816297703577,1.0,Technology services,Technology Services,america
190,NASDAQ,AMBA,"Ambarella, Inc.",ambarella,stock,['common'],3051269147.7355347,USD,71.94,100,1,false,0,USD,8.96697970312027,966152,,-2.4885,41.55020551967117,0.0,1.9179405432714403,1.366667,Electronic technology,Electronic Technology,america
191,NASDAQ,SAIA,"Saia, Inc.",saia,stock,['common'],8530727243.752203,USD,320.27,100,1,false,0,USD,8.953903725123318,778803,29.585049975058656,10.8254,-23.812003828613253,0.0,1.5988919483330775,1.613636,Transportation,Transportation,america
192,NASDAQ,TTMI,"TTM Technologies, Inc.",ttm-technologies,stock,['common'],4590208474.316822,USD,44.43,100,1,false,0,USD,8.950465914664047,2774254,49.85972393670744,0.8911,449.0449784349969,0.0,1.305002967504497,1.0,Electronic technology,Electronic Technology,america
193,NYSE,OSCR,"Oscar Health, Inc.",oscar-health,stock,['common'],3681938323.735409,USD,16.8,100,1,false,0,USD,8.949416342412457,19519663,,-0.8192,-548.6144101346002,0.0,1.0130364787655688,2.25,Health services,Health Services,america
194,NASDAQ,RNAZ,"TransCode Therapeutics, Inc.",transcode-therapeutics,stock,['common'],8553586.643312102,USD,10.26,100,1,false,0,USD,8.917197452229297,10985,,-382.3167,99.44864807129615,0.0,0.649492703923563,,Health technology,Health Technology,america
195,NASDAQ,KMTS,"Kestra Medical Technologies, Ltd.",kestra-medical-technologies-ltd,stock,['common'],953801249.9662955,USD,18.575,100,1,false,0,USD,8.880422039859324,269139,,-2.4709,-21.37243344139895,0.0,1.9185008350791704,1.166667,Health technology,Health Technology,america
196,NASDAQ,BEEP,Mobile Infrastructure Corporation,mobile-infrastructure,stock,['common'],171720007.62096775,USD,4.05,100,1,false,0,USD,8.870967741935473,48168,,-0.3035,86.59984988299703,0.0,1.444361150259378,1.0,Finance,Finance,america
197,NASDAQ,OFLX,"Omega Flex, Inc.",omega-flex,stock,['common'],366423879.1304347,USD,36.3,100,1,false,0,USD,8.84557721139429,36669,21.52514231499051,1.6864,-11.246776485448134,4.07796101949025,2.290209353452583,,Producer manufacturing,Producer Manufacturing,america
198,NYSE,FND,"Floor & Decor Holdings, Inc.",floor-and-decor,stock,['common'],9479003943.779398,USD,88.02,100,1,false,0,USD,8.841350315320874,3883772,45.15698748204391,1.9492,0.5104934770277946,0.0,1.7299657184763613,1.78,Retail trade,Retail Trade,america
199,NYSE,CE,Celanese Corporation,celanese,stock,['common'],5325166093.418084,USD,48.63,100,1,false,0,USD,8.840644583706363,2787689,,-14.8149,-184.25216105550498,1.76812891674127,0.7772002986365666,1.714286,Process industries,Process Industries,america
200,NASDAQ,BIRD,"Allbirds, Inc.",allbirds,stock,['common'],57351202.225656874,USD,7.04,100,1,false,0,USD,8.809891808346219,57667,,-10.5508,39.72624651524153,0.0,0.5092926231303477,1.75,Consumer non-durables,Consumer Non-Durables,america
201,NASDAQ,EXPI,"eXp World Holdings, Inc.",exp-world,stock,['common'],1731127768.7845852,USD,11.01,100,1,false,0,USD,8.794466403162062,1232509,,-0.2034,-34.70198675496689,1.97628458498024,1.5451310361842598,1.5,Finance,Finance,america
202,NASDAQ,LGIH,"LGI Homes, Inc.",lgi-homes,stock,['common'],1555631168.127862,USD,67.47,100,1,false,0,USD,8.787487907126726,813285,10.176777580017497,6.6298,-19.464049270538506,0.0,1.917670005654319,1.857143,Consumer durables,Consumer Durables,america
203,NASDAQ,PHAT,"Phathom Pharmaceuticals, Inc.",phathom-pharmaceuticals,stock,['common'],844939575.7671233,USD,11.91,100,1,false,0,USD,8.767123287671241,1996734,,-4.7287,7.847760844993575,0.0,1.9007146477807366,1.111111,Health technology,Health Technology,america
204,NASDAQ,AIFU,AIFU Inc.,fanhua,stock,['common'],30213478.834951453,USD,5.6,100,1,false,0,USD,8.737864077669888,43073,5.082592121982211,1.1018,11.83516037352821,0.0,1.6153384586536663,,Finance,Finance,america
205,NASDAQ,QDEL,QuidelOrtho Corporation,quidel,stock,['common'],1894423016.0132499,USD,27.9,100,1,false,0,USD,8.729540140296175,1749020,,-6.5357,76.479966028257,0.0,1.7185752672825627,1.55,Health technology,Health Technology,america
206,NASDAQ,SNCY,"Sun Country Airlines Holdings, Inc.",sun-country-airlines,stock,['common'],673385866.7917385,USD,12.63,100,1,false,0,USD,8.691910499139428,697335,11.868069911670739,1.0642,18.19191470457575,0.0,0.8051311052037516,1.277778,Transportation,Transportation,america
207,NASDAQ,CLRB,"Cellectar Biosciences, Inc.",cellectar-biosciences,stock,['common'],15577154.547884187,USD,4.88,100,1,false,0,USD,8.685968819599102,66976,,-20.4038,74.89260589593938,0.0,0.32274883937443316,1.5,Health technology,Health Technology,america
208,NASDAQ,CLYM,"Climb Bio, Inc.",eliem-therapeutics,stock,['common'],161278560.17351595,USD,2.38,100,1,false,0,USD,8.675799086757989,803871,,-0.6941,67.68621973929237,0.0,1.1342632962917183,1.125,Health technology,Health Technology,america
209,NASDAQ,ABAT,American Battery Technology Company,american-battery-technology-company,stock,['common'],244263090.56790122,USD,2.64,100,1,false,0,USD,8.641975308641973,4765787,,-0.8471,-21.326267545116,0.0,0.8960188007660533,1.0,Non-energy minerals,Non-Energy Minerals,america
210,NASDAQ,AVR,Anteris Technologies Global Corp.,anteris-technologies-ltd,stock,['common'],149658833.9790576,USD,4.15,100,1,false,0,USD,8.638743455497396,154995,,-2.3322,-40.08048531443328,0.0,1.8264380128184734,1.0,Health technology,Health Technology,america
211,NYSE,ANRO,"Alto Neuroscience, Inc.",alto-neuroscience-inc,stock,['common'],105598852.9805014,USD,3.9,100,1,false,0,USD,8.635097493036213,157544,,-2.4004,,0.0,1.7836791949758448,1.1875,Health technology,Health Technology,america
212,NASDAQ,IART,Integra LifeSciences Holdings Corporation,integra-lifesciences,stock,['common'],1157754357.649123,USD,14.86,100,1,false,0,USD,8.625730994152045,1441998,,-6.5305,-2312.9786513046424,0.0,1.1507077301253068,2.038462,Health technology,Health Technology,america
213,NYSE,CC,Chemours Company (The),the-chemours,stock,['common'],2300862857.9653707,USD,15.37,100,1,false,0,USD,8.621908127208473,4287223,,-2.7964,-462.697795071336,5.91872791519435,0.9769379217297633,1.458333,Process industries,Process Industries,america
214,NASDAQ,AIP,"Arteris, Inc.",arteris,stock,['common'],425219693.05991286,USD,9.97,100,1,false,0,USD,8.605664488017439,826202,,-0.817,16.53897231586475,0.0,1.0573589612362804,1.25,Electronic technology,Electronic Technology,america
215,NASDAQ,HTZ,"Hertz Global Holdings, Inc",hertz,stock,['common'],1811883471.0893853,USD,5.83,100,1,false,0,USD,8.566108007448788,13749346,,-8.2935,-212.9268384711165,0.0,1.2159637330896504,2.35,Finance,Finance,america
216,NYSE,UIS,Unisys Corporation New,unisys-new,stock,['common'],298717754.6683938,USD,4.19,100,1,false,0,USD,8.549222797927476,925653,,-1.184,78.46097871566309,0.0,1.0104467619688131,1.0,Technology services,Technology Services,america
217,NASDAQ,FMAO,"Farmers & Merchants Bancorp, Inc.",farmers-and-merchants-bancorp,stock,['common'],367117963.65111566,USD,26.75,100,1,false,0,USD,8.519269776876275,37033,12.528687180928294,2.1351,37.01469550150805,3.59026369168357,1.5285081021289242,2.0,Finance,Finance,america
218,NASDAQ,COOP,Mr. Cooper Group Inc.,mr-cooper-group,stock,['common'],12733380869.535585,USD,198.98,100,1,false,0,USD,8.474391473819058,1040222,22.75097187285616,8.746,-17.387690331356026,0.0,1.402166450972323,1.6875,Finance,Finance,america
219,AMEX,BKTI,BK Technologies Corporation,bk-technologies,stock,['common'],272146759.41488093,USD,72.89,100,1,false,0,USD,8.467261904761902,72512,23.779851233198485,3.0652,299.27054839129863,0.0,0.5893765590494158,1.0,Electronic technology,Electronic Technology,america
