,ticker,name,description,logoid,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
131,NASDAQ:CPRT,CPRT,"Copart, Inc.",copart,stock,['common'],4384342000.0,USD,46.69,100,1,false,0,USD,1.0934286023600637,5514446,45146250522.91457,30.859220092531395,1.513,6.0786650774731825,0.0,Retail trade,Retail Trade,america,1.538462,0.9885552877254654
132,NASDAQ:BKR,BKR,Baker Hughes Company,baker-hughes,stock,['common'],4379000000.0,USD,42.7,100,1,false,0,USD,-1.3629013629013542,5633646,42097040611.96813,13.96931331174142,3.0567,54.72261591415267,2.03280203280203,Industrial services,Industrial Services,america,1.384615,0.7661634122803231
133,NYSE:CVX,CVX,Chevron Corporation,chevron,stock,['common'],4303000000.0,USD,153.45,100,1,false,0,USD,-1.006386684730019,6169305,314172586028.58136,19.805622241152324,7.7478,-23.13080403206604,4.30939939358751,Energy minerals,Energy Minerals,america,1.534483,0.7280119888878931
134,NASDAQ:EBAY,EBAY,eBay Inc.,ebay,stock,['common'],4267000000.0,USD,95.3,100,1,false,0,USD,2.3190895426240035,6543086,43552099714.52975,21.05937727885444,4.5253,-11.766885041335213,1.20249087395319,Retail trade,Retail Trade,america,1.808824,0.7956305318881286
135,NASDAQ:SLM,SLM,SLM Corporation,slm,stock,['common'],4258328000.0000005,USD,31.75,100,1,false,0,USD,-0.4390090937598011,1220709,6619283339.894952,16.032924304398325,1.9803,-38.44456187249386,1.56788962057071,Finance,Finance,america,1.136364,0.6099132582533021
136,NYSE:TJX,TJX,"TJX Companies, Inc. (The)",tjx-cos,stock,['common'],4255000000.0,USD,132.4,100,1,false,0,USD,0.7840450635609355,3304212,147707500027.8968,31.219052110351335,4.241,5.186140529278985,1.17987363933927,Retail trade,Retail Trade,america,1.386364,0.6612337975094217
137,NASDAQ:HOOD,HOOD,"Robinhood Markets, Inc.",robinhood,stock,['common'],4249000000.0,USD,113.62,100,1,false,0,USD,-0.8810956992061336,36885192,100971263702.30882,57.71028037383177,1.9688,503.55610055180875,0.0,Finance,Finance,america,1.444444,0.8470497769235925
138,NYSE:MMM,MMM,3M Company,3m,stock,['common'],4214000000.0,USD,155.31,100,1,false,0,USD,1.3111545988258257,3354585,82722720308.72934,21.600834492350486,7.19,325.1419110690634,1.86562296151337,Producer manufacturing,Producer Manufacturing,america,1.595238,0.970207306747021
139,NYSE:PM,PM,Philip Morris International Inc,philip-morris,stock,['common'],4176000000.0,USD,170.325,100,1,false,0,USD,0.0852039017510764,5349971,265126070559.8291,32.320347634679976,5.2699,-6.679534628393339,3.17311082383359,Consumer non-durables,Consumer Non-Durables,america,1.394737,0.79799319285743
140,NYSE:EW,EW,Edwards Lifesciences Corporation,edwards,stock,['common'],4063400000.0,USD,78.16,100,1,false,0,USD,-0.24250159540523003,2884746,45887733197.81186,53.35882031676679,1.4648,-39.71272173519364,0.0,Health technology,Health Technology,america,1.541667,0.6593881632809014
141,NASDAQ:CSGP,CSGP,"CoStar Group, Inc.",costar-group,stock,['common'],4035100000.0,USD,92.5,100,1,false,0,USD,-2.1164021164021163,2477838,39187658309.78835,362.88740682620636,0.2549,-51.2246460007654,0.0,Technology services,Technology Services,america,1.416667,0.8644075246745526
142,NYSE:SCCO,SCCO,Southern Copper Corporation,southern-copper,stock,['common'],4010300000.0,USD,96.12,100,1,false,0,USD,-3.9760239760239657,1541248,77287008457.9169,21.37615086954588,4.4966,31.24927028604786,2.6453965034965,Non-energy minerals,Non-Energy Minerals,america,2.157895,0.8263031574981164
143,NYSE:NET,NET,"Cloudflare, Inc.",cloudflare-inc,stock,['common'],3964093000.0,USD,201.17,100,1,false,0,USD,-1.6764418377321635,2065579,70104045841.59775,,-0.3385,-11.937830687830694,0.0,Technology services,Technology Services,america,1.569444,0.57663134717231
